updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,election_day,absentee,second_absentee,provisional
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Barack Obama,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,9805,,,,,2012,7945,500,40,264
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,19230,,,,,2012,16601,783,43,246
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Gary Johnson,,,,,LIB,,Allegany,ocd-division/country:us/state:md/county:allegany,448,,,,,2012,375,14,0,18
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Jill Stein,,,,,GRN,,Allegany,ocd-division/country:us/state:md/county:allegany,256,,,,,2012,222,9,1,4
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Tiffany Renee Briscoe,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Dennis Knill,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Matthew Lydick,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Barbara A. Prokopich,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Santa Claus,,,,,IND,,Allegany,ocd-division/country:us/state:md/county:allegany,10,,,,,2012,10,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Richard Duncan,,,,,IND,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Bruce Mlynski,,,,,IND,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Kevin M. Thorne,,,,,IND,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,James Clymer,,,,,CON,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Virgil Goode,,,,,CON,,Allegany,ocd-division/country:us/state:md/county:allegany,5,,,,,2012,5,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Ross C. Rocky Anderson,,,,,OTH,,Allegany,ocd-division/country:us/state:md/county:allegany,2,,,,,2012,2,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Andre Barnett,,,,,OTH,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Roseanne Barr,,,,,OTH,,Allegany,ocd-division/country:us/state:md/county:allegany,4,,,,,2012,4,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Will Christensen,,,,,OTH,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Stephen Durham,,,,,OTH,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Merlin Miller,,,,,OTH,,Allegany,ocd-division/country:us/state:md/county:allegany,2,,,,,2012,2,0,0,0
2015-10-09 20:39:51.952000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Leon Leo Ray,,,,,OTH,,Allegany,ocd-division/country:us/state:md/county:allegany,0,,,,,2012,0,0,0,0
