updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,election_day,absentee,second_absentee,provisional
2015-05-02 21:28:53.160000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,06,"Harold W. Painter, Jr.",,,,,REP,Allegany,ocd-division/country:us/state:md/county:allegany,773,,,,,2014,663,48,10,12
2015-05-02 21:28:53.160000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,01,George C. Edwards,,,,,REP,Allegany,ocd-division/country:us/state:md/county:allegany,4272,,,,,2014,3811,132,16,34
2015-05-02 21:28:53.160000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,01A,Wendell R. Beitzel,,,,,REP,Allegany,ocd-division/country:us/state:md/county:allegany,734,,,,,2014,696,13,4,6
2015-05-02 21:28:53.160000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,01B,Jason C. Buckel,,,,,REP,Allegany,ocd-division/country:us/state:md/county:allegany,1972,,,,,2014,1774,59,7,12
2015-05-02 21:28:53.160000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,01C,Ray Givens,,,,,REP,Allegany,ocd-division/country:us/state:md/county:allegany,430,,,,,2014,339,19,3,5
2015-05-02 21:28:53.160000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,01C,Mike McKay,,,,,REP,Allegany,ocd-division/country:us/state:md/county:allegany,953,,,,,2014,819,30,3,9
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Anthony G. Brown,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,14717,,,,,2014,9748,223,98,339
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Doug Gansler,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,9843,,,,,2014,7365,173,76,148
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Ralph Jaffe,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,248,,,,,2014,179,9,8,5
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Heather Mizeur,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,8801,,,,,2014,6381,91,63,127
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Charles U. Smith,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,261,,,,,2014,202,13,1,5
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Cindy A. Walsh,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,592,,,,,2014,421,18,3,19
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Comptroller,,Peter Franchot,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,26800,,,,,2014,18739,439,204,521
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Attorney General,,Aisha Braveboy,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4568,,,,,2014,3190,59,33,149
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Attorney General,,Jon S. Cardin,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,11859,,,,,2014,8472,200,84,215
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Attorney General,,Brian E. Frosh,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,16599,,,,,2014,11548,241,125,244
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,02,Paul Rundquist,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,684,,,,,2014,521,6,4,14
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,02,C. A. Dutch Ruppersberger,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3092,,,,,2014,2208,38,13,37
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,02,Blaine Taylor,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,555,,,,,2014,426,5,0,12
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,03,Matthew Molyett,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2584,,,,,2014,1984,18,19,43
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,03,John Sarbanes,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,11758,,,,,2014,8111,164,98,176
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,04,Warren Christopher,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2683,,,,,2014,1962,71,17,35
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,04,Donna F. Edwards,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,7710,,,,,2014,5202,164,64,98
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,05,Steny H. Hoyer,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2871,,,,,2014,2060,27,18,33
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,21,Jim Rosapepe,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1354,,,,,2014,744,0,18,38
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,30,John C. Astle,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,8320,,,,,2014,5566,179,44,97
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,31,Anthony Scott Harman,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5091,,,,,2014,3829,63,42,59
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,32,James Ed DeGrange,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,6347,,,,,2014,4606,44,54,109
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,21,Ben Barnes,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1159,,,,,2014,630,0,17,38
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,21,Barbara A. Frush,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1214,,,,,2014,655,0,18,38
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,21,Joseline Peña-Melnyk,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1153,,,,,2014,618,0,17,35
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Mike Busch,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5255,,,,,2014,3376,144,25,54
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Laurie Sears Deppa,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,794,,,,,2014,556,16,5,8
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Chuck Ferrar,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2854,,,,,2014,1876,66,15,36
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Cheryl Miller,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1779,,,,,2014,1205,41,9,24
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Ridg Mills,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,690,,,,,2014,481,22,1,6
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Gordon Smith,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,227,,,,,2014,146,14,2,1
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Maria Triandos,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1864,,,,,2014,1284,40,11,20
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30B,Michael J. Mcnelly,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,841,,,,,2014,600,6,3,13
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30B,Mitchelle Stephenson,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1389,,,,,2014,947,10,8,10
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,31A,Ned Carey,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1432,,,,,2014,1066,11,9,14
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,31A,Robert Haynes,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,259,,,,,2014,177,4,2,7
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,31A,John Moran,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,590,,,,,2014,425,7,11,14
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,31B,Jeremiah Chiappelli,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2088,,,,,2014,1620,26,15,15
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,31B,Stan Janor,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1686,,,,,2014,1321,31,13,12
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,31B,Doug Morris,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2048,,,,,2014,1572,26,13,15
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,32,Pamela Beidle,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4631,,,,,2014,3277,39,42,77
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,32,Mark S. Chang,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3910,,,,,2014,2872,24,28,66
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,32,Spencer Dove,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2357,,,,,2014,1705,20,27,39
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,32,Tonja McCoy,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2364,,,,,2014,1671,10,23,50
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,32,Theodore J. Sophocleus,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3232,,,,,2014,2284,35,28,42
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,32,Steven D. Wyatt,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1420,,,,,2014,1038,9,16,25
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,33,Kostas Alexakis,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5625,,,,,2014,3991,119,37,68
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,33,Tom Angelis,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5622,,,,,2014,3984,123,37,71
2015-05-02 21:32:14.491000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,33,Henry Green,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5799,,,,,2014,4106,129,41,71
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,David R. Craig,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4460,,,,,2014,3409,73,47,84
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Ron George,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,7917,,,,,2014,6058,124,34,125
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Larry Hogan,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,15559,,,,,2014,12280,180,84,226
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Governor / Lt. Governor,,Charles Lollar,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4023,,,,,2014,3197,39,24,67
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Comptroller,,William H. Campbell,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,25534,,,,,2014,19875,354,143,399
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,Attorney General,,Jeffrey N. Pritzker,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,25114,,,,,2014,19549,350,143,391
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,02,David Banach,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1465,,,,,2014,1164,0,17,22
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,03,Thomas E. Pinkston Harris,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3940,,,,,2014,3197,41,30,51
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,03,Michael Jackson,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1299,,,,,2014,1004,21,6,28
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,03,Charles A. Long,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3519,,,,,2014,2780,35,24,54
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,04,John R. Graziani,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2364,,,,,2014,1840,31,9,27
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,04,Greg Holmes,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3069,,,,,2014,2400,32,14,37
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,04,Nancy Hoyt,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4753,,,,,2014,3564,90,22,55
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,04,George McDermott,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2411,,,,,2014,1890,42,11,33
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,05,Mark Kenneth Arness,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1008,,,,,2014,738,12,8,13
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,05,Chris Chaffee,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1390,,,,,2014,1095,17,10,7
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,U.S. Congress,05,Tom Potter,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,753,,,,,2014,598,10,2,16
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,30,Eric Delano Knowles,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3158,,,,,2014,2438,50,7,57
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,30,Don Quinn,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3200,,,,,2014,2364,89,26,38
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,31,Bryan W. Simonaire,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,6720,,,,,2014,5553,39,33,77
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,32,Larry Barber,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3105,,,,,2014,2455,8,31,35
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,State Senator,33,Edward R. Reilly,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,9360,,,,,2014,7248,158,37,118
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,21,Katherine M. Butcher,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,928,,,,,2014,652,0,15,10
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Genevieve Lindner,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3013,,,,,2014,2236,87,17,44
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30A,Herb McMillan,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3883,,,,,2014,2896,116,19,58
2015-05-02 21:33:52.660000,md-2014-06-24-primary,2014-06-24 00:00:00,2014-06-24 00:00:00,primary,certified,False,House of Delegates,30B,Jim Fredericks,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1283,,,,,2014,945,15,10,14
