updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,total_votes,winner,write_in,year
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 05A,ocd-division/country:us/state:md/sldl:5a,23560,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 33B,ocd-division/country:us/state:md/sldl:33b,10486,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 19,ocd-division/country:us/state:md/sldl:19,12539,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 18,ocd-division/country:us/state:md/sldl:18,9444,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 39,ocd-division/country:us/state:md/sldl:39,10375,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 03B,ocd-division/country:us/state:md/sldl:3b,12785,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 32,ocd-division/country:us/state:md/sldl:32,19680,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 31,ocd-division/country:us/state:md/sldl:31,26136,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 03A,ocd-division/country:us/state:md/sldl:3a,13407,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 36,ocd-division/country:us/state:md/sldl:36,27784,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 23B,ocd-division/country:us/state:md/sldl:23b,2037,,,,2012
2014-09-16 00:05:48.979000,md-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,President - Vice Pres,,Mitt Romney,,,,,REP,LEGS 37A,ocd-division/country:us/state:md/sldl:37a,4186,,,,2012
