updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Townsend,Kathleen,,Kennedy,Democratic,,Allegany County,ocd-division/country:us/state:md/county:allegany_county,7831,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Ehrlich,Robert,,L.,Republican,,Allegany County,ocd-division/country:us/state:md/county:allegany_county,14416,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Lancaster,Spear,,\N,Libertarian,,Allegany County,ocd-division/country:us/state:md/county:allegany_county,192,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Jaffe,Ralph,,\N,Democratic,,Allegany County,ocd-division/country:us/state:md/county:allegany_county,0,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Lynch,James,,T.,Democratic,,Allegany County,ocd-division/country:us/state:md/county:allegany_county,0,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,zz998,Other Write-Ins,,\N,Both Parties,,Allegany County,ocd-division/country:us/state:md/county:allegany_county,9,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Townsend,Kathleen,,Kennedy,Democratic,,Anne Arundel County,ocd-division/country:us/state:md/county:anne_arundel_county,60753,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Ehrlich,Robert,,L.,Republican,,Anne Arundel County,ocd-division/country:us/state:md/county:anne_arundel_county,113968,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Lancaster,Spear,,\N,Libertarian,,Anne Arundel County,ocd-division/country:us/state:md/county:anne_arundel_county,1284,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Jaffe,Ralph,,\N,Democratic,,Anne Arundel County,ocd-division/country:us/state:md/county:anne_arundel_county,16,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,Lynch,James,,T.,Democratic,,Anne Arundel County,ocd-division/country:us/state:md/county:anne_arundel_county,3,,,,,2002
2015-10-09 20:14:27.499000,md-2002-11-05-general,2002-11-05 00:00:00,2002-11-05 00:00:00,general,certified,False,Governor / Lt. Governor,-,,zz998,Other Write-Ins,,\N,Both Parties,,Anne Arundel County,ocd-division/country:us/state:md/county:anne_arundel_county,155,,,,,2002
