updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,total_votes,winner,write_in,year
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Other Write-Ins,,,,,,Montgomery County,ocd-division/country:us/state:md/county:montgomery_county,60,,,Other Write-Ins,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Peter James,,,,,Republican,Montgomery County,ocd-division/country:us/state:md/county:montgomery_county,2993,,,,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Other Write-Ins,,,,,,Prince George's County,ocd-division/country:us/state:md/county:prince_george~s_county,51,,,Other Write-Ins,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Steve Schulin,,,,,Unaffiliated,Prince George's County,ocd-division/country:us/state:md/county:prince_george~s_county,2,,,Write-In,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Adrian Petrus,,,,,Unaffiliated,Prince George's County,ocd-division/country:us/state:md/county:prince_george~s_county,1,,,Write-In,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Thibeaux Lincecum,,,,,Libertarian,Prince George's County,ocd-division/country:us/state:md/county:prince_george~s_county,68,,,,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Peter James,,,,,Republican,Prince George's County,ocd-division/country:us/state:md/county:prince_george~s_county,645,,,,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Donna Edwards,,,,,,Prince George's County,ocd-division/country:us/state:md/county:prince_george~s_county,9748,,,,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Steve Schulin,,,,,Unaffiliated,Montgomery County,ocd-division/country:us/state:md/county:montgomery_county,13,,,Write-In,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Adrian Petrus,,,,,Unaffiliated,Montgomery County,ocd-division/country:us/state:md/county:montgomery_county,0,,,Write-In,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Thibeaux Lincecum,,,,,Libertarian,Montgomery County,ocd-division/country:us/state:md/county:montgomery_county,148,,,,2008
2014-09-15 23:58:53.920000,md-2008-06-17-special-general,2008-06-17 00:00:00,2008-06-17 00:00:00,general,certified,True,Representative in Congress,4,Donna Edwards,,,,,,Montgomery County,ocd-division/country:us/state:md/county:montgomery_county,6733,,,,2008
