updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,election_day,absentee,provisional,second_absentee
2018-10-19 16:15:15.331000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,01B,Penny Lyn Walker,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,1580,,,,,2018,1314,34,20,18
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Larry Hogan,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,6777,,,,,2018,5858,149,66,40
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Comptroller,,Anjali Reed Phukan,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,4844,,,,,2018,4200,105,51,29
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Attorney General,,Craig Wolf,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,5356,,,,,2018,4613,120,55,35
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Tony Campbell,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,1076,,,,,2018,933,23,9,11
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Chris Chaffee,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,1225,,,,,2018,1007,19,16,8
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Evan M. Cronhardt,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,97,,,,,2018,84,5,1,0
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Nnabu Eze,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,60,,,,,2018,50,3,0,1
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,John R. Graziani,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,392,,,,,2018,333,12,3,1
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Christina J. Grigorian,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,948,,,,,2018,863,17,6,4
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Albert Binyahmin Howard,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,71,,,,,2018,69,1,1,0
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Bill Krehnbrink,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,84,,,,,2018,68,1,0,1
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,"Gerald I. Smith, Jr.",,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,446,,,,,2018,390,10,4,4
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Blaine Taylor,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,470,,,,,2018,407,8,2,0
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Brian Charles Vaeth,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,65,,,,,2018,54,3,0,1
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,06,Kurt Elsasser,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,461,,,,,2018,410,6,6,3
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,06,Amie Hoeber,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,4637,,,,,2018,3985,95,32,23
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,06,Lisa Lloyd,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,841,,,,,2018,717,25,11,8
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,06,Bradley St. Rohrs,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,247,,,,,2018,209,12,1,4
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,State Senator,01,George C. Edwards,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,6115,,,,,2018,5280,136,62,37
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,01A,Wendell R. Beitzel,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,1031,,,,,2018,947,15,5,3
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,01A,"James M. Virts, Jr.",,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,148,,,,,2018,140,1,0,1
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,01B,Jason C. Buckel,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,3196,,,,,2018,2816,60,31,19
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,01C,Nicole Alt-Myers,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,741,,,,,2018,623,19,8,5
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,01C,Jordan  Lysczek,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,141,,,,,2018,109,5,3,0
2018-10-19 16:15:16.480000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,01C,Mike McKay,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,1162,,,,,2018,921,33,14,8
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,"Rushern L. Baker, III",,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,9209,,,,,2018,5704,138,184,124
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Ralph Jaffe,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,456,,,,,2018,305,4,14,6
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Ben Jealous,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,15604,,,,,2018,10025,156,361,183
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,"James Hugh Jones, II",,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,479,,,,,2018,346,6,19,4
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Valerie Ervin,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1347,,,,,2018,873,31,30,20
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Rich Madaleno,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2002,,,,,2018,1079,28,44,39
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Alec Ross,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1177,,,,,2018,781,29,26,20
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Jim Shea,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3446,,,,,2018,2078,54,73,32
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Governor / Lt. Governor,,Krish O'Mara Vignarajah,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4646,,,,,2018,2984,53,113,53
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Comptroller,,Peter Franchot,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,33681,,,,,2018,21147,437,737,399
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Attorney General,,Brian E. Frosh,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,33471,,,,,2018,20893,433,739,404
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Ben Cardin,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,30763,,,,,2018,18768,423,593,403
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Erik Jetmir,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,749,,,,,2018,520,15,17,11
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Chelsea Manning,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2297,,,,,2018,1611,19,88,37
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Marcia H. Morgan,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1117,,,,,2018,756,11,36,13
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Jerome Jerry Segal,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1555,,,,,2018,1166,7,51,18
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Richard Rikki Vaughn,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,646,,,,,2018,433,6,25,14
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Debbie Rica Wilson,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1337,,,,,2018,901,13,39,17
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,U.S. Senator,,Lih Young,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,664,,,,,2018,451,3,19,5
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,02,Jake Pretot,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1619,,,,,2018,1187,14,57,21
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,02,C.A. Dutch Ruppersberger,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3661,,,,,2018,2384,31,61,38
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,03,Adam D. DeMarco,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1651,,,,,2018,1200,15,40,19
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,03,John Rea,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,595,,,,,2018,422,8,21,6
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,03,Eduardo Rosas,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1100,,,,,2018,782,7,43,12
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,03,John Sarbanes,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,12923,,,,,2018,8054,186,216,163
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,04,Anthony G. Brown,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,11141,,,,,2018,6662,190,209,167
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,05,Dennis L. Fritz,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,699,,,,,2018,462,4,11,10
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,Representative in Congress,05,Steny H. Hoyer,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3439,,,,,2018,2067,30,51,44
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,State Senator,21,Jim Rosapepe,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1940,,,,,2018,1051,19,44,18
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,State Senator,30,Sarah K. Elfreth,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,6482,,,,,2018,3805,145,104,67
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,State Senator,30,Chrissy Holt,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4547,,,,,2018,2837,80,86,54
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,State Senator,31,Scott Harman,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5044,,,,,2018,3383,28,133,65
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,State Senator,32,Pamela Beidle,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,7383,,,,,2018,4972,48,164,90
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,State Senator,33,Eve Hurwitz,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,8737,,,,,2018,5300,123,147,125
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,21,Ben Barnes,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1351,,,,,2018,709,17,26,19
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,21,Matt Dernoga,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,925,,,,,2018,564,8,17,6
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,21,Mary A. Lehman,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,816,,,,,2018,407,7,14,7
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,21,"James E. McDowell, Jr.",,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,208,,,,,2018,110,1,8,4
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,21,Joseline Peña-Melnyk,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1635,,,,,2018,855,19,32,17
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,21,Brencis Smith,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,271,,,,,2018,151,0,7,6
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,30A,Aron Axe,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2773,,,,,2018,1691,62,59,23
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,30A,Mike Busch,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5832,,,,,2018,3378,158,99,64
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,30A,Alice Cain,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4053,,,,,2018,2458,94,71,52
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,30A,Mary Reese,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1841,,,,,2018,1052,54,45,20
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,30B,Susan Cochran,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,948,,,,,2018,584,9,11,10
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,30B,Mike Shay,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1429,,,,,2018,911,8,12,12
2018-10-19 16:15:21.177000,md-2018-06-26-primary,2018-06-26 00:00:00,2018-06-26 00:00:00,primary,certified,False,House of Delegates,30B,Carmen Skarlupka,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,261,,,,,2018,171,1,4,5
