updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,election_day,absentee,second_absentee,provisional
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Jeb Bush,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,89,,,,,2016,64,22,0,1
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Ben Carson,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,204,,,,,2016,186,5,0,2
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Chris Christie,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,30,,,,,2016,23,4,0,1
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Ted Cruz,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,1820,,,,,2016,1588,69,13,21
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Carly Fiorina,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,15,,,,,2016,8,3,1,2
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Mike Huckabee,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,30,,,,,2016,27,1,0,0
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,John R. Kasich,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,1282,,,,,2016,1126,37,9,11
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Rand Paul,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,32,,,,,2016,30,1,0,0
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Marco Rubio,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,83,,,,,2016,72,5,1,0
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Rick Santorum,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,18,,,,,2016,14,0,0,1
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Donald J. Trump,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,6486,,,,,2016,5924,141,26,47
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Chris Chaffee,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,971,,,,,2016,882,17,6,6
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Sean P. Connor,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,741,,,,,2016,680,14,1,8
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Richard J. Douglas,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,956,,,,,2016,865,32,4,6
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,John R. Graziani,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,364,,,,,2016,327,9,2,1
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Greg Holmes,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,557,,,,,2016,496,19,6,7
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Joseph David Hooe,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,150,,,,,2016,134,2,1,2
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Chrys Kefalas,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,551,,,,,2016,518,10,0,3
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Mark McNicholas,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,271,,,,,2016,248,2,1,3
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Lynn Richardson,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,473,,,,,2016,411,17,2,7
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Anthony Seda,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,75,,,,,2016,67,2,0,1
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Richard Shawver,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,79,,,,,2016,70,2,1,0
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Kathy Szeliga,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,1788,,,,,2016,1585,39,7,14
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Dave Wallace,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,697,,,,,2016,626,24,3,8
2017-07-07 20:29:18.515000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Garry Thomas Yarrington,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,59,,,,,2016,52,1,0,0
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Hillary Clinton,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,37726,,,,,2016,25238,935,192,760
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Roque Rocky De La Fuente,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,359,,,,,2016,263,8,1,9
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Bernie Sanders,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,26205,,,,,2016,18849,758,363,831
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Uncommitted To Any Presidential Candidate,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2851,,,,,2016,2184,84,9,38
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,"Freddie Donald Dickson, Jr.",,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1060,,,,,2016,825,24,8,59
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Donna F. Edwards,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,21910,,,,,2016,15132,598,236,648
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Ralph Jaffe,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,528,,,,,2016,412,12,7,21
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Theresa C. Scaldaferri,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1249,,,,,2016,973,20,8,48
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Charles U. Smith,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,580,,,,,2016,432,19,2,37
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Violet Staley,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,929,,,,,2016,693,26,19,42
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Blaine Taylor,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,430,,,,,2016,340,4,4,19
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Ed Tinus,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,252,,,,,2016,191,11,4,12
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Chris Van Hollen,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,36643,,,,,2016,24942,917,195,560
2017-07-07 20:29:33.257000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Lih Young,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,811,,,,,2016,615,22,10,23
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Jeb Bush,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,330,,,,,2016,233,30,1,8
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Ben Carson,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,676,,,,,2016,529,15,8,13
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Chris Christie,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,160,,,,,2016,125,5,4,2
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Ted Cruz,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,9866,,,,,2016,7367,255,112,166
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Carly Fiorina,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,112,,,,,2016,91,2,0,1
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Mike Huckabee,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,91,,,,,2016,70,1,1,1
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,John R. Kasich,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,15950,,,,,2016,12034,355,134,233
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Rand Paul,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,169,,,,,2016,142,2,0,4
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Marco Rubio,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,424,,,,,2016,314,11,5,5
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Rick Santorum,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,45,,,,,2016,33,5,0,0
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Donald J. Trump,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,32081,,,,,2016,25101,574,156,497
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Chris Chaffee,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,7458,,,,,2016,5599,135,60,133
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Sean P. Connor,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2351,,,,,2016,1852,51,9,43
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Richard J. Douglas,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2911,,,,,2016,2151,97,43,48
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,John R. Graziani,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2671,,,,,2016,1983,60,22,44
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Greg Holmes,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1934,,,,,2016,1477,37,25,42
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Joseph David Hooe,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,960,,,,,2016,775,13,7,13
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Chrys Kefalas,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4576,,,,,2016,3792,51,25,54
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Mark McNicholas,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1165,,,,,2016,894,16,14,22
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Lynn Richardson,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2411,,,,,2016,1761,59,16,43
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Anthony Seda,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,490,,,,,2016,378,13,8,13
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Richard Shawver,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,381,,,,,2016,289,8,1,7
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Kathy Szeliga,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,20561,,,,,2016,16031,334,79,206
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Dave Wallace,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2336,,,,,2016,1775,45,17,46
2017-07-07 20:29:39.291000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Garry Thomas Yarrington,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,407,,,,,2016,308,10,0,7
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Hillary Clinton,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,77052,,,,,2016,53648,1943,508,1108
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Roque Rocky De La Fuente,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,948,,,,,2016,760,21,4,4
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Bernie Sanders,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,50641,,,,,2016,38440,1400,656,1495
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Uncommitted To Any Presidential Candidate,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,5971,,,,,2016,4616,216,42,50
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,"Freddie Donald Dickson, Jr.",,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,2140,,,,,2016,1708,60,21,96
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Donna F. Edwards,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,47707,,,,,2016,33603,1083,410,1159
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Ralph Jaffe,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,1187,,,,,2016,912,65,14,28
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Theresa C. Scaldaferri,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,2076,,,,,2016,1689,30,15,75
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Charles U. Smith,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,964,,,,,2016,753,29,12,40
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Violet Staley,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,1357,,,,,2016,1075,41,24,59
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Blaine Taylor,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,1024,,,,,2016,775,27,7,32
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Ed Tinus,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,362,,,,,2016,300,10,4,4
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Chris Van Hollen,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,72249,,,,,2016,52667,1928,543,841
2017-07-07 20:29:57.018000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,U.S. Senator,,Lih Young,,,,,DEM,,Baltimore,ocd-division/country:us/state:md/county:baltimore,1245,,,,,2016,933,33,19,55
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Jeb Bush,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,310,,,,,2016,243,18,4,5
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Ben Carson,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,838,,,,,2016,700,17,10,17
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Chris Christie,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,191,,,,,2016,163,8,0,2
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Ted Cruz,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,10593,,,,,2016,8235,361,78,120
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Carly Fiorina,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,133,,,,,2016,112,2,0,1
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Mike Huckabee,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,92,,,,,2016,67,7,0,1
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,John R. Kasich,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,15188,,,,,2016,12150,400,160,153
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Rand Paul,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,225,,,,,2016,187,8,3,4
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Marco Rubio,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,359,,,,,2016,292,12,3,8
2017-07-07 20:30:04.512000,md-2016-04-26-primary,2016-04-26 00:00:00,2016-04-26 00:00:00,primary,certified,False,President - Vice Pres,,Rick Santorum,,,,,REP,,Baltimore,ocd-division/country:us/state:md/county:baltimore,70,,,,,2016,53,2,1,2
