updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,election_day,absentee,provisional,second_absentee
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Attorney General,,Other Write-Ins,,,,,BOT,,Allegany,ocd-division/country:us/state:md/county:allegany,14,,,,,2018,8,2,1,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Tony Campbell,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,13790,,,,,2018,11717,485,164,45
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Ben Cardin,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,8597,,,,,2018,6265,601,523,66
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Arvin Vohra,,,,,LIB,,Allegany,ocd-division/country:us/state:md/county:allegany,196,,,,,2018,158,13,9,1
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Neal Simon,,,,,UNF,,Allegany,ocd-division/country:us/state:md/county:allegany,746,,,,,2018,578,58,23,4
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Lih Young,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,2,,,,,2018,1,0,0,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Michael B. Puskar,,,,,UNF,,Allegany,ocd-division/country:us/state:md/county:allegany,4,,,,,2018,1,0,2,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Edward Shlikas,,,,,UNF,,Allegany,ocd-division/country:us/state:md/county:allegany,3,,,,,2018,2,1,0,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Other Write-Ins,,,,,BOT,,Allegany,ocd-division/country:us/state:md/county:allegany,11,,,,,2018,10,0,0,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,06,Amie Hoeber,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,14851,,,,,2018,12583,567,133,51
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,06,David Trone,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,7393,,,,,2018,5617,528,155,62
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,06,Kevin T. Caldwell,,,,,LIB,,Allegany,ocd-division/country:us/state:md/county:allegany,393,,,,,2018,324,28,7,2
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,06,George Gluck,,,,,GRN,,Allegany,ocd-division/country:us/state:md/county:allegany,254,,,,,2018,201,21,5,1
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,06,Other Write-Ins,,,,,BOT,,Allegany,ocd-division/country:us/state:md/county:allegany,9,,,,,2018,5,3,0,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,01,George C. Edwards,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,19765,,,,,2018,16495,872,204,84
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,01,Other Write-Ins,,,,,BOT,,Allegany,ocd-division/country:us/state:md/county:allegany,354,,,,,2018,263,25,7,4
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01A,Wendell R. Beitzel,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,2801,,,,,2018,2563,73,21,12
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01A,Michael Dreisbach,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,639,,,,,2018,527,51,7,5
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01A,Other Write-Ins,,,,,BOT,,Allegany,ocd-division/country:us/state:md/county:allegany,4,,,,,2018,4,0,0,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01B,Jason C. Buckel,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,8074,,,,,2018,6911,307,64,31
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01B,Penny Lyn Walker,,,,,DEM,,Allegany,ocd-division/country:us/state:md/county:allegany,4826,,,,,2018,3866,306,69,34
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01B,Other Write-Ins,,,,,BOT,,Allegany,ocd-division/country:us/state:md/county:allegany,5,,,,,2018,3,0,0,0
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01C,Mike McKay,,,,,REP,,Allegany,ocd-division/country:us/state:md/county:allegany,4840,,,,,2018,3732,279,37,16
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01C,Daniel DelMonte,,,,,GRN,,Allegany,ocd-division/country:us/state:md/county:allegany,1405,,,,,2018,991,95,25,12
2018-12-18 15:14:25.764000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,01C,Other Write-Ins,,,,,BOT,,Allegany,ocd-division/country:us/state:md/county:allegany,28,,,,,2018,17,4,0,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Governor / Lt. Governor,,Larry Hogan,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,157202,,,,,2018,103436,5412,2439,1366
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Governor / Lt. Governor,,Ben Jealous,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,69399,,,,,2018,39497,2861,1899,1251
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Governor / Lt. Governor,,Shawn Quinn,,,,,LIB,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1366,,,,,2018,913,65,40,30
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Governor / Lt. Governor,,Ian Schlakman,,,,,GRN,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1052,,,,,2018,619,62,35,21
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Governor / Lt. Governor,,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,187,,,,,2018,113,5,7,2
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Comptroller,,Anjali Reed Phukan,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,80416,,,,,2018,55656,2460,1424,756
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Comptroller,,Peter Franchot,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,142933,,,,,2018,84783,5710,2836,1826
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Comptroller,,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,323,,,,,2018,175,13,8,5
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Attorney General,,Craig Wolf,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,104171,,,,,2018,71280,3129,1618,809
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Attorney General,,Brian E. Frosh,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,122063,,,,,2018,70818,5180,2725,1838
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Attorney General,,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,146,,,,,2018,98,3,5,3
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Tony Campbell,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,92401,,,,,2018,63399,2754,1414,705
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Ben Cardin,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,122910,,,,,2018,71512,5173,2703,1938
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Arvin Vohra,,,,,LIB,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2674,,,,,2018,2030,55,81,36
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Neal Simon,,,,,UNF,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,10528,,,,,2018,6683,405,169,151
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Lih Young,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,26,,,,,2018,16,1,0,1
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Michael B. Puskar,,,,,UNF,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,35,,,,,2018,27,0,1,3
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Edward Shlikas,,,,,UNF,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,7,,,,,2018,7,0,0,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,U.S. Senator,,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,122,,,,,2018,69,11,7,3
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,02,Liz Matory,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,7532,,,,,2018,5324,227,99,65
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,02,C.A. Dutch Ruppersberger,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,18763,,,,,2018,11705,560,412,246
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,02,Michael Carney,,,,,LIB,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,631,,,,,2018,481,16,15,8
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,02,Guy Mimoun,,,,,GRN,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,260,,,,,2018,166,17,4,8
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,02,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,23,,,,,2018,18,0,0,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,03,Charles Anthony,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,33482,,,,,2018,23806,937,470,255
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,03,John Sarbanes,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,50729,,,,,2018,30312,2041,1124,737
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,03,David Lashar,,,,,LIB,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2342,,,,,2018,1704,56,54,36
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,03,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,58,,,,,2018,34,3,3,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,04,George McDermott,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,43551,,,,,2018,29364,1357,520,300
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,04,Anthony G. Brown,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,39365,,,,,2018,22021,2008,594,752
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,04,Dave Bishop,,,,,LIB,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3109,,,,,2018,2154,106,55,50
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,04,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,88,,,,,2018,47,5,3,2
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,05,"William A. Devine, III",,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,12522,,,,,2018,8049,363,159,84
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,05,Steny H. Hoyer,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,13073,,,,,2018,6848,578,156,245
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,05,Jacob Pulcher,,,,,LIB,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,439,,,,,2018,312,15,9,13
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,05,Patrick J. Elder,,,,,GRN,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,372,,,,,2018,238,19,6,7
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,05,Johnny Rice,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4,,,,,2018,3,0,0,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,Representative in Congress,05,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,31,,,,,2018,17,2,0,1
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,21,Lee Havis,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4468,,,,,2018,2954,158,47,41
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,21,Jim Rosapepe,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,6869,,,,,2018,3870,341,115,86
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,21,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,12,,,,,2018,6,0,0,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,30,Ron George,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,24639,,,,,2018,15724,929,390,198
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,30,Sarah K. Elfreth,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,29736,,,,,2018,15548,1528,533,489
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,30,"Christopher Wallace, Sr.",,,,,LIB,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,826,,,,,2018,569,24,20,13
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,30,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,38,,,,,2018,19,2,2,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,31,Bryan W. Simonaire,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,29489,,,,,2018,21825,675,369,195
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,31,Scott Harman,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,18778,,,,,2018,12033,629,414,236
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,31,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,61,,,,,2018,47,2,0,0
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,32,John Grasso,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,15306,,,,,2018,10974,424,196,106
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,32,Pamela Beidle,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,30384,,,,,2018,19121,930,742,388
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,32,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,70,,,,,2018,45,1,1,1
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,33,Edward R. Reilly,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,34884,,,,,2018,22910,1160,386,262
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,33,Eve Hurwitz,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,30298,,,,,2018,16761,1487,438,609
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,State Senator,33,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,51,,,,,2018,30,3,1,1
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,21,Chike Anyanwu,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3908,,,,,2018,2532,141,43,36
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,21,Richard Douglas,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4192,,,,,2018,2738,161,40,35
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,21,Ben Barnes,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5920,,,,,2018,3218,303,90,79
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,21,Mary A. Lehman,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5772,,,,,2018,3112,303,84,72
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,21,Joseline Peña-Melnyk,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5703,,,,,2018,3058,305,86,76
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,21,Ray Ranker,,,,,UNF,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,2051,,,,,2018,1303,94,14,22
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,21,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,66,,,,,2018,42,1,0,3
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,30A,Chelsea Gill,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,12097,,,,,2018,7433,544,186,136
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,30A,Bob O'Shea,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,11324,,,,,2018,6814,537,159,128
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,30A,Mike Busch,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,20080,,,,,2018,10248,1131,359,301
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,30A,Alice Cain,,,,,DEM,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,18070,,,,,2018,8953,1034,296,302
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,30A,Other Write-Ins,,,,,BOT,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,53,,,,,2018,24,2,4,2
2018-12-18 15:14:35.937000,md-2018-11-06-general,2018-11-06 00:00:00,2018-11-06 00:00:00,general,certified,False,House of Delegates,30B,Seth Howard,,,,,REP,,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,10046,,,,,2018,6773,285,123,70
