updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,total_votes,winner,write_in,year
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 47,ocd-division/country:us/state:md/sldl:47,74,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 08,ocd-division/country:us/state:md/sldl:8,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 34A,ocd-division/country:us/state:md/sldl:34a,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 33B,ocd-division/country:us/state:md/sldl:33b,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 09B,ocd-division/country:us/state:md/sldl:9b,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 09A,ocd-division/country:us/state:md/sldl:9a,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 46,ocd-division/country:us/state:md/sldl:46,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 43,ocd-division/country:us/state:md/sldl:43,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 23B,ocd-division/country:us/state:md/sldl:23b,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 36,ocd-division/country:us/state:md/sldl:36,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 03A,ocd-division/country:us/state:md/sldl:3a,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 31,ocd-division/country:us/state:md/sldl:31,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 32,ocd-division/country:us/state:md/sldl:32,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 03B,ocd-division/country:us/state:md/sldl:3b,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 39,ocd-division/country:us/state:md/sldl:39,151,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 10,ocd-division/country:us/state:md/sldl:10,0,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 18,ocd-division/country:us/state:md/sldl:18,291,,,,2004
2014-09-15 23:43:25.322000,md-2004-03-02-primary,2004-03-02 00:00:00,2004-03-02 00:00:00,primary,certified,False,Representative in Congress,08,Lih Young,,,,,DEM,LEGS 19,ocd-division/country:us/state:md/sldl:19,200,,,,2004
