updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,election_day,absentee,second_absentee,provisional
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,Attorney General,,Leo Wayne Dymowski,,,,,LIB,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,6950,,,,,2014,5494,144,40,229
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,Attorney General,,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,120,,,,,2014,77,1,1,8
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,02,C. A. Dutch Ruppersberger,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,11476,,,,,2014,8372,263,63,321
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,02,David Banach,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,6633,,,,,2014,5235,113,46,121
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,02,Ian Schlakman,,,,,GRN,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,487,,,,,2014,391,11,4,17
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,02,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,16,,,,,2014,6,0,0,1
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,03,John Sarbanes,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,33423,,,,,2014,23624,924,203,826
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,03,Charles A. Long,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,33578,,,,,2014,26046,608,192,572
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,03,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,84,,,,,2014,62,0,1,3
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,04,Donna F. Edwards,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,22404,,,,,2014,15575,796,173,318
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,04,Nancy Hoyt,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,45015,,,,,2014,33499,925,228,607
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,04,Arvin Vohra,,,,,LIB,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,1656,,,,,2014,1307,39,8,43
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,04,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,53,,,,,2014,38,2,0,1
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,05,Steny H. Hoyer,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,8576,,,,,2014,6058,204,66,140
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,05,Chris Chaffee,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,12258,,,,,2014,9228,260,61,214
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,05,Dennis L. Fritz,,,,,UNF,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,18,,,,,2014,12,0,0,0
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,U.S. Congress,05,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,20,,,,,2014,11,1,1,1
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,21,Jim Rosapepe,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5689,,,,,2014,3738,132,29,148
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,21,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,245,,,,,2014,169,2,2,6
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,30,John C. Astle,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,22461,,,,,2014,14871,781,151,426
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,30,Don Quinn,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,21284,,,,,2014,15366,562,123,427
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,30,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,51,,,,,2014,36,3,2,2
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,31,Anthony Scott Harman,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,10929,,,,,2014,8106,262,62,259
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,31,Bryan W. Simonaire,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,28338,,,,,2014,22728,409,136,417
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,31,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,34,,,,,2014,27,1,0,1
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,32,James Ed DeGrange,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,19102,,,,,2014,14007,412,116,513
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,32,Larry Barber,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,13270,,,,,2014,10359,233,85,219
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,32,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,28,,,,,2014,11,2,0,3
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,33,Edward R. Reilly,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,41745,,,,,2014,31253,973,217,543
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senator,33,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,845,,,,,2014,595,31,8,20
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,21,Ben Barnes,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3720,,,,,2014,2302,95,22,90
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,21,Barbara A. Frush,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4135,,,,,2014,2591,109,23,98
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,21,Joseline Peña-Melnyk,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,3426,,,,,2014,2114,89,18,70
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,21,Katherine M. Butcher,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5079,,,,,2014,3525,79,34,92
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,21,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,128,,,,,2014,92,0,0,1
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30A,Mike Busch,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,14289,,,,,2014,9286,575,104,258
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30A,Chuck Ferrar,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,11932,,,,,2014,7640,466,85,222
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30A,Genevieve Lindner,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,11100,,,,,2014,7860,377,67,186
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30A,Herb McMillan,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,14484,,,,,2014,10279,502,88,252
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30A,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,56,,,,,2014,38,2,0,1
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30B,Mitchelle Stephenson,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5496,,,,,2014,3657,132,33,93
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30B,Seth Howard,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,9496,,,,,2014,7022,186,57,145
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,30B,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,10,,,,,2014,6,0,1,1
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31A,Ned Carey,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5221,,,,,2014,3798,137,28,137
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31A,Terry Lynn DeGraw,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,4698,,,,,2014,3701,61,32,70
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31A,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,9,,,,,2014,7,0,0,0
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31B,Jeremiah Chiappelli,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,6332,,,,,2014,4758,136,35,79
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31B,Doug Morris,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,5394,,,,,2014,4030,122,37,79
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31B,Nicholaus R. Kipke,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,20858,,,,,2014,16772,327,93,264
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31B,Meagan C. Simonaire,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,19555,,,,,2014,15748,296,85,248
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,31B,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,88,,,,,2014,65,0,1,2
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,32,Pamela Beidle,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,17120,,,,,2014,12477,411,108,460
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,32,Mark S. Chang,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,15904,,,,,2014,11522,372,95,370
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,32,Theodore J. Sophocleus,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,14995,,,,,2014,10843,364,104,350
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,32,Mark Angell,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,12327,,,,,2014,9567,216,81,186
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,32,Joseph Fioravante,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,12012,,,,,2014,9248,215,81,181
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,32,Tim Walters,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,13066,,,,,2014,10184,233,83,212
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,32,Other Write-Ins,,,,,BOT,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,85,,,,,2014,50,5,0,7
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,33,Kostas Alexakis,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,13631,,,,,2014,9721,471,123,195
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,33,Tom Angelis,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,15138,,,,,2014,10776,506,118,199
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,33,Henry Green,,,,,DEM,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,15966,,,,,2014,11513,532,131,210
2015-05-02 21:30:34.795000,md-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,House of Delegates,33,Tony McConkey,,,,,REP,Anne Arundel,ocd-division/country:us/state:md/county:anne_arundel,27262,,,,,2014,20618,604,141,332
